Month,Symbol,Close,Volume,Date,
01/2020,LDOS,98.62,793600,02/01/2020,
02/2020,LDOS,102.46,928400,03/02/2020,
03/2020,LDOS,110.06,1437600,02/03/2020,
04/2020,LDOS,87.15,1054300,01/04/2020,
05/2020,LDOS,97.89,772100,01/05/2020,
06/2020,LDOS,105.98,630500,01/06/2020,
07/2020,LDOS,93.31,1741700,01/07/2020,
08/2020,LDOS,98.3,1197100,03/08/2020,
09/2020,LDOS,89.7,929900,01/09/2020,
10/2020,LDOS,90.42,818900,01/10/2020,
11/2020,LDOS,85.73,1352600,02/11/2020,
12/2020,LDOS,101.64,920200,01/12/2020,
01/2020,LEN,55.81,3149200,02/01/2020,
02/2020,LEN,66.66,2105700,03/02/2020,
03/2020,LEN,62.62,4723400,02/03/2020,
04/2020,LEN,34.73,4097300,01/04/2020,
05/2020,LEN,49.46,3114600,01/05/2020,
06/2020,LEN,60.14,3854400,01/06/2020,
07/2020,LEN,59.78,2959300,01/07/2020,
08/2020,LEN,73.6,1942400,03/08/2020,
09/2020,LEN,78.13,2331700,01/09/2020,
10/2020,LEN,82.93,3298800,01/10/2020,
11/2020,LEN,72.51,2843700,02/11/2020,
12/2020,LEN,73.23,3370600,01/12/2020,
01/2020,LLY,132.21,2204200,02/01/2020,
02/2020,LLY,141,5137800,03/02/2020,
03/2020,LLY,132.84,7355700,02/03/2020,
04/2020,LLY,136.42,3297900,01/04/2020,
05/2020,LLY,153.63,2576400,01/05/2020,
06/2020,LLY,152.45,5233800,01/06/2020,
07/2020,LLY,163.3,2065100,01/07/2020,
08/2020,LLY,152.84,3615000,03/08/2020,
09/2020,LLY,147.3,2358700,01/09/2020,
10/2020,LLY,144.29,3809200,01/10/2020,
11/2020,LLY,131.63,3449500,02/11/2020,
12/2020,LLY,145.56,3954400,01/12/2020,
01/2020,LNC,59.75,2347600,02/01/2020,
02/2020,LNC,54.42,1634000,03/02/2020,
03/2020,LNC,48.28,3389000,02/03/2020,
04/2020,LNC,23.85,4446000,01/04/2020,
05/2020,LNC,32.48,1857000,01/05/2020,
06/2020,LNC,39.23,1652900,01/06/2020,
07/2020,LNC,34.67,2283700,01/07/2020,
08/2020,LNC,37.58,1367600,03/08/2020,
09/2020,LNC,36.15,1395100,01/09/2020,
10/2020,LNC,31.89,2365200,01/10/2020,
11/2020,LNC,36.37,1870700,02/11/2020,
12/2020,LNC,49.9,1837400,01/12/2020,
01/2020,LIN,210.74,2604100,02/01/2020,
02/2020,LIN,209.44,2911500,03/02/2020,
03/2020,LIN,198.15,3489600,02/03/2020,
04/2020,LIN,160.87,3822000,01/04/2020,
05/2020,LIN,180.33,1169200,01/05/2020,
06/2020,LIN,205.22,1658300,01/06/2020,
07/2020,LIN,214.77,2126100,01/07/2020,
08/2020,LIN,244.31,2577700,03/08/2020,
09/2020,LIN,256.94,2285800,01/09/2020,
10/2020,LIN,232.7,2480100,01/10/2020,
11/2020,LIN,228.58,2182600,02/11/2020,
12/2020,LIN,258.9,1802900,01/12/2020,
01/2020,LYV,71.89,1334800,02/01/2020,
02/2020,LYV,68.6,1626700,03/02/2020,
03/2020,LYV,57.96,5761600,02/03/2020,
04/2020,LYV,38.88,11750100,01/04/2020,
05/2020,LYV,41.17,3400300,01/05/2020,
06/2020,LYV,50.66,2703200,01/06/2020,
07/2020,LYV,46.02,3014300,01/07/2020,
08/2020,LYV,46.67,1661900,03/08/2020,
09/2020,LYV,57.2,1845700,01/09/2020,
10/2020,LYV,53.74,1286000,01/10/2020,
11/2020,LYV,50.23,1709500,02/11/2020,
12/2020,LYV,68.11,2794400,01/12/2020,
01/2020,LKQ,35.8,1673800,02/01/2020,
02/2020,LKQ,32.58,1950000,03/02/2020,
03/2020,LKQ,29.9,3087400,02/03/2020,
04/2020,LKQ,19.13,3058700,01/04/2020,
05/2020,LKQ,24.81,3810800,01/05/2020,
06/2020,LKQ,28.05,1567200,01/06/2020,
07/2020,LKQ,25.08,2868800,01/07/2020,
08/2020,LKQ,28.66,2989100,03/08/2020,
09/2020,LKQ,31.82,2334700,01/09/2020,
10/2020,LKQ,28.01,2226200,01/10/2020,
11/2020,LKQ,32.95,2376000,02/11/2020,
12/2020,LKQ,36.14,1730200,01/12/2020,
01/2020,LMT,399.37,1258400,02/01/2020,
02/2020,LMT,423.86,1795800,03/02/2020,
03/2020,LMT,381.35,2859900,02/03/2020,
04/2020,LMT,338.52,2082300,01/04/2020,
05/2020,LMT,383.47,911600,01/05/2020,
06/2020,LMT,388.96,1090300,01/06/2020,
07/2020,LMT,360.42,1430100,01/07/2020,
08/2020,LMT,377.1,923100,03/08/2020,
09/2020,LMT,386.81,908400,01/09/2020,
10/2020,LMT,380.89,1103900,01/10/2020,
11/2020,LMT,352.42,1707700,02/11/2020,
12/2020,LMT,364.99,1299700,01/12/2020,
01/2020,L,52.96,1081400,02/01/2020,
02/2020,L,52.4,824100,03/02/2020,
03/2020,L,48.69,1988900,02/03/2020,
04/2020,L,32.63,1277700,01/04/2020,
05/2020,L,31.62,1850000,01/05/2020,
06/2020,L,33.77,1000600,01/06/2020,
07/2020,L,33.54,984500,01/07/2020,
08/2020,L,35.6,1471700,03/08/2020,
09/2020,L,36.17,989200,01/09/2020,
10/2020,L,34.86,808100,01/10/2020,
11/2020,L,37.33,1242200,02/11/2020,
12/2020,L,42.56,1107600,01/12/2020,
01/2020,LOW,120.46,2788800,02/01/2020,
02/2020,LOW,117.18,3979400,03/02/2020,
03/2020,LOW,111.04,8794000,02/03/2020,
04/2020,LOW,80.42,8115400,01/04/2020,
05/2020,LOW,104.46,3811100,01/05/2020,
06/2020,LOW,129.32,5136200,01/06/2020,
07/2020,LOW,135.63,4802300,01/07/2020,
08/2020,LOW,150.27,3136700,03/08/2020,
09/2020,LOW,167.59,4284400,01/09/2020,
10/2020,LOW,167.17,2677200,01/10/2020,
11/2020,LOW,160.23,2978900,02/11/2020,
12/2020,LOW,153.4,6103700,01/12/2020,
01/2020,LUMN,12.92,12652500,02/01/2020,
02/2020,LUMN,13.6,6356600,03/02/2020,
03/2020,LUMN,12.59,16969000,02/03/2020,
04/2020,LUMN,8.79,11837700,01/04/2020,
05/2020,LUMN,10.17,8508400,01/05/2020,
06/2020,LUMN,10.14,12529800,01/06/2020,
07/2020,LUMN,9.87,9137100,01/07/2020,
08/2020,LUMN,9.8,8852200,03/08/2020,
09/2020,LUMN,10.65,10539400,01/09/2020,
10/2020,LUMN,9.95,9934900,01/10/2020,
11/2020,LUMN,8.88,13357600,02/11/2020,
12/2020,LUMN,10.55,11115700,01/12/2020,
01/2020,LYB,93.86,2321400,02/01/2020,
02/2020,LYB,78.82,2464200,03/02/2020,
03/2020,LYB,74.52,3631300,02/03/2020,
04/2020,LYB,45.03,3270600,01/04/2020,
05/2020,LYB,55.16,4095500,01/05/2020,
06/2020,LYB,65.34,2061100,01/06/2020,
07/2020,LYB,65.61,1998400,01/07/2020,
08/2020,LYB,62.13,2406100,03/08/2020,
09/2020,LYB,68.46,3468200,01/09/2020,
10/2020,LYB,68.14,2164700,01/10/2020,
11/2020,LYB,71.91,2989700,02/11/2020,
12/2020,LYB,85.76,2237400,01/12/2020,
01/2020,MTB,171.07,509100,02/01/2020,
02/2020,MTB,169.09,605200,03/02/2020,
03/2020,MTB,147.51,1320700,02/03/2020,
04/2020,MTB,95.86,899700,01/04/2020,
05/2020,MTB,107.2,511400,01/05/2020,
06/2020,MTB,108.53,795200,01/06/2020,
07/2020,MTB,101.31,528800,01/07/2020,
08/2020,MTB,105.03,752200,03/08/2020,
09/2020,MTB,103.56,540500,01/09/2020,
10/2020,MTB,92.21,864200,01/10/2020,
11/2020,MTB,106.04,1259100,02/11/2020,
12/2020,MTB,120.89,1457000,01/12/2020,
01/2020,MRO,13.68,10437700,02/01/2020,
02/2020,MRO,11.47,14591700,03/02/2020,
03/2020,MRO,8.34,23726100,02/03/2020,
04/2020,MRO,3.12,52822600,01/04/2020,
05/2020,MRO,5.5,37538000,01/05/2020,
06/2020,MRO,5.69,44194400,01/06/2020,
07/2020,MRO,5.95,24093800,01/07/2020,
08/2020,MRO,5.52,22435700,03/08/2020,
09/2020,MRO,5.32,17453000,01/09/2020,
10/2020,MRO,3.95,25383200,01/10/2020,
11/2020,MRO,4.15,28883800,02/11/2020,
12/2020,MRO,5.86,31017700,01/12/2020,
01/2020,MPC,61.91,4497400,02/01/2020,
02/2020,MPC,52.06,7339800,03/02/2020,
03/2020,MPC,47.73,11884700,02/03/2020,
04/2020,MPC,20.87,9305100,01/04/2020,
05/2020,MPC,29.24,7456900,01/05/2020,
06/2020,MPC,36.5,7414300,01/06/2020,
07/2020,MPC,35.68,6026400,01/07/2020,
08/2020,MPC,38.57,24358900,03/08/2020,
09/2020,MPC,34.97,5048700,01/09/2020,
10/2020,MPC,27.71,7880300,01/10/2020,
11/2020,MPC,31.3,11738200,02/11/2020,
12/2020,MPC,39.45,5942200,01/12/2020,
01/2020,MKTX,380.25,226200,02/01/2020,
02/2020,MKTX,355.5,212700,03/02/2020,
03/2020,MKTX,348.62,386200,02/03/2020,
04/2020,MKTX,333.99,270800,01/04/2020,
05/2020,MKTX,449.79,271700,01/05/2020,
06/2020,MKTX,519.78,418900,01/06/2020,
07/2020,MKTX,506.01,295100,01/07/2020,
08/2020,MKTX,511.69,153000,03/08/2020,
09/2020,MKTX,490.42,144500,01/09/2020,
10/2020,MKTX,482.97,171900,01/10/2020,
11/2020,MKTX,538.79,306700,02/11/2020,
12/2020,MKTX,546.61,268800,01/12/2020,
01/2020,MAR,151.49,1905600,02/01/2020,
02/2020,MAR,141.48,1527600,03/02/2020,
03/2020,MAR,122.96,6375500,02/03/2020,
04/2020,MAR,69.15,7651300,01/04/2020,
05/2020,MAR,84.75,4234300,01/05/2020,
06/2020,MAR,95.03,5074500,01/06/2020,
07/2020,MAR,86.62,5708200,01/07/2020,
08/2020,MAR,83.52,3360500,03/08/2020,
09/2020,MAR,103.09,1917500,01/09/2020,
10/2020,MAR,94.35,2182100,01/10/2020,
11/2020,MAR,92.9,2320100,02/11/2020,
12/2020,MAR,128.52,1891300,01/12/2020,
01/2020,MMC,112.05,2014000,02/01/2020,
02/2020,MMC,113.45,1627900,03/02/2020,
03/2020,MMC,108.01,4028800,02/03/2020,
04/2020,MMC,82.02,3228600,01/04/2020,
05/2020,MMC,97.1,2637900,01/05/2020,
06/2020,MMC,106.7,1481800,01/06/2020,
07/2020,MMC,107.53,1594600,01/07/2020,
08/2020,MMC,115.82,1723200,03/08/2020,
09/2020,MMC,115.48,1693600,01/09/2020,
10/2020,MMC,114.23,2052300,01/10/2020,
11/2020,MMC,104.89,2567000,02/11/2020,
12/2020,MMC,116.34,1510300,01/12/2020,
01/2020,MLM,276.61,553500,02/01/2020,
02/2020,MLM,272.37,607100,03/02/2020,
03/2020,MLM,236.9,891300,02/03/2020,
04/2020,MLM,186.12,1463100,01/04/2020,
05/2020,MLM,186.59,455200,01/05/2020,
06/2020,MLM,195.96,743800,01/06/2020,
07/2020,MLM,208.97,585300,01/07/2020,
08/2020,MLM,208.08,546300,03/08/2020,
09/2020,MLM,207.86,529400,01/09/2020,
10/2020,MLM,234.87,673900,01/10/2020,
11/2020,MLM,270.99,858900,02/11/2020,
12/2020,MLM,275.47,723100,01/12/2020,
01/2020,MAS,48.27,2145600,02/01/2020,
02/2020,MAS,48.2,1872000,03/02/2020,
03/2020,MAS,43.35,4843000,02/03/2020,
04/2020,MAS,33.2,4561600,01/04/2020,
05/2020,MAS,40.04,3075900,01/05/2020,
06/2020,MAS,46.7,2194600,01/06/2020,
07/2020,MAS,49.65,2276300,01/07/2020,
08/2020,MAS,57.72,1703600,03/08/2020,
09/2020,MAS,59.36,1416900,01/09/2020,
10/2020,MAS,55.14,2476300,01/10/2020,
11/2020,MAS,54.74,1802500,02/11/2020,
12/2020,MAS,53.83,2808300,01/12/2020,
01/2020,MA,303.39,3272400,02/01/2020,
02/2020,MA,324.52,4240100,03/02/2020,
03/2020,MA,306.74,9688100,02/03/2020,
04/2020,MA,228.61,6646200,01/04/2020,
05/2020,MA,268.74,5067800,01/05/2020,
06/2020,MA,301.4,2841800,01/06/2020,
07/2020,MA,301.17,3801300,01/07/2020,
08/2020,MA,312.59,3907800,03/08/2020,
09/2020,MA,356.9,4409600,01/09/2020,
10/2020,MA,343.37,2503600,01/10/2020,
11/2020,MA,289.97,5094900,02/11/2020,
12/2020,MA,338.88,4210400,01/12/2020,
01/2020,MTCH,84.19,1711400,02/01/2020,
02/2020,MTCH,80.72,2110700,03/02/2020,
03/2020,MTCH,68.14,3845400,02/03/2020,
04/2020,MTCH,61.61,2482200,01/04/2020,
05/2020,MTCH,74.64,1118800,01/05/2020,
06/2020,MTCH,91.73,2150000,01/06/2020,
07/2020,MTCH,105.67,12164800,01/07/2020,
08/2020,MTCH,110.4,4924600,03/08/2020,
09/2020,MTCH,113.41,2799800,01/09/2020,
10/2020,MTCH,116.21,2833600,01/10/2020,
11/2020,MTCH,118.98,2766500,02/11/2020,
12/2020,MTCH,143.31,2084400,01/12/2020,
01/2020,MKC,83.76,1561200,02/01/2020,
02/2020,MKC,81.58,1793800,03/02/2020,
03/2020,MKC,76.24,2245400,02/03/2020,
04/2020,MKC,69.31,2426400,01/04/2020,
05/2020,MKC,77.21,1038600,01/05/2020,
06/2020,MKC,88.29,1088000,01/06/2020,
07/2020,MKC,89.75,1292200,01/07/2020,
08/2020,MKC,98.14,881600,03/08/2020,
09/2020,MKC,102.96,650400,01/09/2020,
10/2020,MKC,96.6,1524400,01/10/2020,
11/2020,MKC,92.58,1005000,02/11/2020,
12/2020,MKC,93.64,1425100,01/12/2020,
01/2020,MCD,200.79,3554200,02/01/2020,
02/2020,MCD,215.18,3539200,03/02/2020,
03/2020,MCD,202.55,6154200,02/03/2020,
04/2020,MCD,158.17,4668900,01/04/2020,
05/2020,MCD,182.66,3764800,01/05/2020,
06/2020,MCD,187.41,2168200,01/06/2020,
07/2020,MCD,184.66,2193800,01/07/2020,
08/2020,MCD,194.4,3143500,03/08/2020,
09/2020,MCD,212.69,2926700,01/09/2020,
10/2020,MCD,219.59,2443000,01/10/2020,
11/2020,MCD,212.56,2983200,02/11/2020,
12/2020,MCD,216.14,4224800,01/12/2020,
01/2020,MCK,138.69,976500,02/01/2020,
02/2020,MCK,143.9,1361100,03/02/2020,
03/2020,MCK,150.41,11921100,02/03/2020,
04/2020,MCK,133.06,1902600,01/04/2020,
05/2020,MCK,134.7,1071500,01/05/2020,
06/2020,MCK,158.94,991800,01/06/2020,
07/2020,MCK,150.91,1168600,01/07/2020,
08/2020,MCK,159.9,1452000,03/08/2020,
09/2020,MCK,150.22,1276300,01/09/2020,
10/2020,MCK,146.96,1377700,01/10/2020,
11/2020,MCK,152.03,1348500,02/11/2020,
12/2020,MCK,179,1163200,01/12/2020,
01/2020,MDT,114.56,3917000,02/01/2020,
02/2020,MDT,117.99,5618400,03/02/2020,
03/2020,MDT,102.62,8358000,02/03/2020,
04/2020,MDT,84.11,8110000,01/04/2020,
05/2020,MDT,95.14,4172000,01/05/2020,
06/2020,MDT,97.11,4860000,01/06/2020,
07/2020,MDT,92.32,4328700,01/07/2020,
08/2020,MDT,97.33,3708100,03/08/2020,
09/2020,MDT,107.52,3705100,01/09/2020,
10/2020,MDT,102.3,5228200,01/10/2020,
11/2020,MDT,102.43,5302700,02/11/2020,
12/2020,MDT,112.14,5035500,01/12/2020,
01/2020,MRK,87.82,8251428,02/01/2020,
02/2020,MRK,83.34,9729318,03/02/2020,
03/2020,MRK,77.64,18840525,02/03/2020,
04/2020,MRK,70.42,11665288,01/04/2020,
05/2020,MRK,74.11,9518565,01/05/2020,
06/2020,MRK,75.92,6269241,01/06/2020,
07/2020,MRK,74.54,9948769,01/07/2020,
08/2020,MRK,78.76,10601463,03/08/2020,
09/2020,MRK,80.56,6797433,01/09/2020,
10/2020,MRK,77.9,8410305,01/10/2020,
11/2020,MRK,73.2,8145475,02/11/2020,
12/2020,MRK,77.81,10166543,01/12/2020,
01/2020,FB,209.78,12077100,02/01/2020,
02/2020,FB,204.19,15495600,03/02/2020,
03/2020,FB,196.44,24949000,02/03/2020,
04/2020,FB,159.6,19507600,01/04/2020,
05/2020,FB,202.27,30415600,01/05/2020,
06/2020,FB,231.91,18223800,01/06/2020,
07/2020,FB,237.55,43399700,01/07/2020,
08/2020,FB,251.96,23124900,03/08/2020,
09/2020,FB,295.44,17295900,01/09/2020,
10/2020,FB,266.63,20009800,01/10/2020,
11/2020,FB,261.36,27165700,02/11/2020,
12/2020,FB,286.55,20738900,01/12/2020,
01/2020,MET,51.62,4416800,02/01/2020,
02/2020,MET,49.69,5276800,03/02/2020,
03/2020,MET,44.56,13068400,02/03/2020,
04/2020,MET,27.9,5379300,01/04/2020,
05/2020,MET,34.68,4534900,01/05/2020,
06/2020,MET,36.37,5134500,01/06/2020,
07/2020,MET,35.51,4772600,01/07/2020,
08/2020,MET,37.3,3982500,03/08/2020,
09/2020,MET,38.5,3646500,01/09/2020,
10/2020,MET,37.26,4128100,01/10/2020,
11/2020,MET,38.7,5635900,02/11/2020,
12/2020,MET,46.91,5187800,01/12/2020,
01/2020,MTD,805.06,150300,02/01/2020,
02/2020,MTD,758.06,130800,03/02/2020,
03/2020,MTD,724.14,306800,02/03/2020,
04/2020,MTD,656.24,148400,01/04/2020,
05/2020,MTD,689.16,104400,01/05/2020,
06/2020,MTD,803.43,162600,01/06/2020,
07/2020,MTD,804.79,92600,01/07/2020,
08/2020,MTD,926.43,139500,03/08/2020,
09/2020,MTD,975.89,96400,01/09/2020,
10/2020,MTD,970.92,97600,01/10/2020,
11/2020,MTD,1043.25,154800,02/11/2020,
12/2020,MTD,1160.09,202900,01/12/2020,
01/2020,MGM,33.66,3466700,02/01/2020,
02/2020,MGM,31.21,4918200,03/02/2020,
03/2020,MGM,25.05,15648000,02/03/2020,
04/2020,MGM,11.77,30333300,01/04/2020,
05/2020,MGM,15.01,27992600,01/05/2020,
06/2020,MGM,17.8,21636600,01/06/2020,
07/2020,MGM,16.77,31420800,01/07/2020,
08/2020,MGM,16.32,16552000,03/08/2020,
09/2020,MGM,22.77,10692600,01/09/2020,
10/2020,MGM,21.82,11812700,01/10/2020,
11/2020,MGM,20.97,9304900,02/11/2020,
12/2020,MGM,28.81,7026700,01/12/2020,
01/2020,MCHP,53.8,9717800,02/01/2020,
02/2020,MCHP,48.78,4224400,03/02/2020,
03/2020,MCHP,47.61,9250200,02/03/2020,
04/2020,MCHP,31.4,7833200,01/04/2020,
05/2020,MCHP,40.76,6508000,01/05/2020,
06/2020,MCHP,47.87,4911000,01/06/2020,
07/2020,MCHP,51.56,3124200,01/07/2020,
08/2020,MCHP,52.44,3818600,03/08/2020,
09/2020,MCHP,56.17,3745400,01/09/2020,
10/2020,MCHP,53.53,4888800,01/10/2020,
11/2020,MCHP,52.56,2668200,02/11/2020,
12/2020,MCHP,68.49,4708000,01/12/2020,
01/2020,MU,55.39,20173200,02/01/2020,
02/2020,MU,53.78,20471900,03/02/2020,
03/2020,MU,54.59,33272700,02/03/2020,
04/2020,MU,39.89,37452800,01/04/2020,
05/2020,MU,45.06,28194000,01/05/2020,
06/2020,MU,46.34,21809100,01/06/2020,
07/2020,MU,49.7,25218400,01/07/2020,
08/2020,MU,50.39,15143500,03/08/2020,
09/2020,MU,45.76,14079800,01/09/2020,
10/2020,MU,47.92,24460000,01/10/2020,
11/2020,MU,49.71,13103200,02/11/2020,
12/2020,MU,67.08,36160400,01/12/2020,
01/2020,MSFT,160.62,22622100,02/01/2020,
02/2020,MSFT,174.38,30107000,03/02/2020,
03/2020,MSFT,172.79,71030800,02/03/2020,
04/2020,MSFT,152.11,57969900,01/04/2020,
05/2020,MSFT,174.57,39370500,01/05/2020,
06/2020,MSFT,182.83,22622400,01/06/2020,
07/2020,MSFT,204.7,32061200,01/07/2020,
08/2020,MSFT,216.54,78983000,03/08/2020,
09/2020,MSFT,227.27,25725500,01/09/2020,
10/2020,MSFT,212.46,27158400,01/10/2020,
11/2020,MSFT,202.33,30842200,02/11/2020,
12/2020,MSFT,216.21,30904500,01/12/2020,
01/2020,MAA,129.61,488100,02/01/2020,
02/2020,MAA,137.15,451700,03/02/2020,
03/2020,MAA,135.4,993400,02/03/2020,
04/2020,MAA,98.74,1274800,01/04/2020,
05/2020,MAA,109.63,847400,01/05/2020,
06/2020,MAA,117.57,472000,01/06/2020,
07/2020,MAA,117.67,504100,01/07/2020,
08/2020,MAA,116.88,537500,03/08/2020,
09/2020,MAA,116.55,364800,01/09/2020,
10/2020,MAA,120.29,740500,01/10/2020,
11/2020,MAA,119.84,725000,02/11/2020,
12/2020,MAA,124.59,818800,01/12/2020,
01/2020,MRNA,19.23,1233600,02/01/2020,
02/2020,MRNA,20.38,3155400,03/02/2020,
03/2020,MRNA,29.88,33084000,02/03/2020,
04/2020,MRNA,29.67,7004600,01/04/2020,
05/2020,MRNA,47.93,21701300,01/05/2020,
06/2020,MRNA,62.18,21257500,01/06/2020,
07/2020,MRNA,61.59,17916500,01/07/2020,
08/2020,MRNA,77.98,13382300,03/08/2020,
09/2020,MRNA,63.32,8183600,01/09/2020,
10/2020,MRNA,70.03,6839000,01/10/2020,
11/2020,MRNA,67.11,4650300,02/11/2020,
12/2020,MRNA,141.01,1.25E+08,01/12/2020,
01/2020,MHK,134.79,585200,02/01/2020,
02/2020,MHK,133.17,572600,03/02/2020,
03/2020,MHK,120.86,1223000,02/03/2020,
04/2020,MHK,66.92,1218300,01/04/2020,
05/2020,MHK,83.38,486400,01/05/2020,
06/2020,MHK,93.09,563300,01/06/2020,
07/2020,MHK,97.51,612800,01/07/2020,
08/2020,MHK,79.45,1194300,03/08/2020,
09/2020,MHK,91.93,785100,01/09/2020,
10/2020,MHK,98.4,508800,01/10/2020,
11/2020,MHK,114.69,1886800,02/11/2020,
12/2020,MHK,126.73,560400,01/12/2020,
01/2020,TAP,53.54,1771400,02/01/2020,
02/2020,TAP,56.31,1656800,03/02/2020,
03/2020,TAP,51.48,2477300,02/03/2020,
04/2020,TAP,37.85,1565200,01/04/2020,
05/2020,TAP,38.92,2659900,01/05/2020,
06/2020,TAP,37.97,1907800,01/06/2020,
07/2020,TAP,35.06,2926200,01/07/2020,
08/2020,TAP,36.81,1759200,03/08/2020,
09/2020,TAP,37.01,1865800,01/09/2020,
10/2020,TAP,32.78,3057500,01/10/2020,
11/2020,TAP,37.55,4932300,02/11/2020,
12/2020,TAP,46.25,3326200,01/12/2020,
01/2020,MDLZ,54.33,7272900,02/01/2020,
02/2020,MDLZ,57.55,7686400,03/02/2020,
03/2020,MDLZ,55.6,12252600,02/03/2020,
04/2020,MDLZ,48.68,9069100,01/04/2020,
05/2020,MDLZ,50.7,7063000,01/05/2020,
06/2020,MDLZ,52.25,4428400,01/06/2020,
07/2020,MDLZ,51.08,5087500,01/07/2020,
08/2020,MDLZ,55.49,4318500,03/08/2020,
09/2020,MDLZ,58.2,5355800,01/09/2020,
10/2020,MDLZ,57.91,5875300,01/10/2020,
11/2020,MDLZ,54.34,6042900,02/11/2020,
12/2020,MDLZ,58.46,7386200,01/12/2020,
01/2020,MPWR,180.01,333700,02/01/2020,
02/2020,MPWR,175.21,340900,03/02/2020,
03/2020,MPWR,164.12,370600,02/03/2020,
04/2020,MPWR,159.42,454300,01/04/2020,
05/2020,MPWR,189,457800,01/05/2020,
06/2020,MPWR,213.39,271800,01/06/2020,
07/2020,MPWR,235.55,519900,01/07/2020,
08/2020,MPWR,268.44,315700,03/08/2020,
09/2020,MPWR,272.62,464200,01/09/2020,
10/2020,MPWR,280.34,348900,01/10/2020,
11/2020,MPWR,315.26,342800,02/11/2020,
12/2020,MPWR,319.8,391800,01/12/2020,
01/2020,MNST,63.7,1783000,02/01/2020,
02/2020,MNST,67.42,4519500,03/02/2020,
03/2020,MNST,64.77,4547200,02/03/2020,
04/2020,MNST,53.1,3815900,01/04/2020,
05/2020,MNST,59.52,1782600,01/05/2020,
06/2020,MNST,72.59,1769800,01/06/2020,
07/2020,MNST,69.03,1101200,01/07/2020,
08/2020,MNST,77.84,1573200,03/08/2020,
09/2020,MNST,84.84,1911300,01/09/2020,
10/2020,MNST,81.48,4699100,01/10/2020,
11/2020,MNST,77.92,1526600,02/11/2020,
12/2020,MNST,86.68,2499200,01/12/2020,
01/2020,MCO,241.72,869700,02/01/2020,
02/2020,MCO,261.01,748200,03/02/2020,
03/2020,MCO,259.52,1526000,02/03/2020,
04/2020,MCO,197.55,1455000,01/04/2020,
05/2020,MCO,241.84,780700,01/05/2020,
06/2020,MCO,277.04,988600,01/06/2020,
07/2020,MCO,278.39,517300,01/07/2020,
08/2020,MCO,280.63,546500,03/08/2020,
09/2020,MCO,296.07,425600,01/09/2020,
10/2020,MCO,293.5,655300,01/10/2020,
11/2020,MCO,265.93,921400,02/11/2020,
12/2020,MCO,279.2,1175300,01/12/2020,
01/2020,MS,52.04,7808000,02/01/2020,
02/2020,MS,52.6,8375100,03/02/2020,
03/2020,MS,46.48,23234100,02/03/2020,
04/2020,MS,31.62,23755100,01/04/2020,
05/2020,MS,38.4,12806200,01/05/2020,
06/2020,MS,44.7,8649500,01/06/2020,
07/2020,MS,47.61,11363800,01/07/2020,
08/2020,MS,49.46,9912400,03/08/2020,
09/2020,MS,52.58,5568800,01/09/2020,
10/2020,MS,47.26,25275400,01/10/2020,
11/2020,MS,49.38,16337800,02/11/2020,
12/2020,MS,63.28,15857200,01/12/2020,
01/2020,MOS,21.43,4173100,02/01/2020,
02/2020,MOS,19.96,4382900,03/02/2020,
03/2020,MOS,17.66,6259700,02/03/2020,
04/2020,MOS,10.11,5447500,01/04/2020,
05/2020,MOS,11.15,4479100,01/05/2020,
06/2020,MOS,12.52,3253300,01/06/2020,
07/2020,MOS,12.37,5153400,01/07/2020,
08/2020,MOS,13.68,4419800,03/08/2020,
09/2020,MOS,18.7,3879800,01/09/2020,
10/2020,MOS,17.79,3581500,01/10/2020,
11/2020,MOS,19.56,5404800,02/11/2020,
12/2020,MOS,21.76,5356100,01/12/2020,
01/2020,MSI,161.63,1356900,02/01/2020,
02/2020,MSI,176.03,718000,03/02/2020,
03/2020,MSI,173.49,1510200,02/03/2020,
04/2020,MSI,126.09,2292400,01/04/2020,
05/2020,MSI,138.83,1202500,01/05/2020,
06/2020,MSI,138.94,1260500,01/06/2020,
07/2020,MSI,135.97,1779800,01/07/2020,
08/2020,MSI,137.54,906000,03/08/2020,
09/2020,MSI,153.77,964100,01/09/2020,
10/2020,MSI,156.79,715500,01/10/2020,
11/2020,MSI,163.47,1089800,02/11/2020,
12/2020,MSI,170.5,1202100,01/12/2020,
01/2020,MSCI,266.05,543300,02/01/2020,
02/2020,MSCI,292.65,509100,03/02/2020,
03/2020,MSCI,315.53,1152400,02/03/2020,
04/2020,MSCI,271.28,997100,01/04/2020,
05/2020,MSCI,319.94,337400,01/05/2020,
06/2020,MSCI,335.37,468600,01/06/2020,
07/2020,MSCI,340.93,408200,01/07/2020,
08/2020,MSCI,371.91,398800,03/08/2020,
09/2020,MSCI,377.56,298200,01/09/2020,
10/2020,MSCI,359.54,323300,01/10/2020,
11/2020,MSCI,356.85,437800,02/11/2020,
12/2020,MSCI,414.5,472200,01/12/2020,
01/2020,NDAQ,107.82,641300,02/01/2020,
02/2020,NDAQ,117.79,718800,03/02/2020,
03/2020,NDAQ,110.12,1264100,02/03/2020,
04/2020,NDAQ,92.27,1058800,01/04/2020,
05/2020,NDAQ,106.62,730700,01/05/2020,
06/2020,NDAQ,118.88,929500,01/06/2020,
07/2020,NDAQ,120.76,603000,01/07/2020,
08/2020,NDAQ,130.35,508900,03/08/2020,
09/2020,NDAQ,134.82,508700,01/09/2020,
